,rxn,real_molrank,energy_molrank,max_rate
283,s4 + s5 = s22 + s24,2.7554515738795806e-33,3.3378002548346186e-28,2.6534652415021212e-45
284,s1 + s9 = s15 + s5,5.868612486141058e-06,0.0007537505946154864,7.280821581187799e-24
285,s2 + s8 = s18 + s3,411281891.4495103,0.041289825895464226,1.7546241513467044e-07
286,s12 + s4 = s22 + s9,5.096966306494363e-60,7.370077666684112e-67,1.2775823811498007e-73
287,s17 + s9 = s24 + s7,2.7130499081941185e-31,5.993101299800983e-32,2.3278516773193315e-41
288,s2 + s9 = s16,11009746342.47733,0.014747622135886606,3.334361651710862e-14
289,s2 + s9 = s24 + s7,1.3138729109801734e-25,9.539504569931894e-38,3.979135679712895e-49
290,s18 + s21 = s1 + s16,8.477065970778506e-26,2.6111026208559992e-36,8.648774999539014e-31
291,s1 + s6 = s20 + s3,7.056437735867062e-15,3.2186695223050324e-12,1.0537014104142802e-27
292,s6 + s7 = s15 + s16,0.0003381194121754207,9.31499095215168e-11,9.885073811455637e-20
293,s12 + s6 = s24 + s7,2.7030047749464855e-85,2.858430403888351e-94,8.868189427529409e-97
294,s1 + s2 = s16 + s9,5.043936851134361e-05,0.00647843905263117,1.1043383197657443e-35
295,s2 + s4 = s24 + s3,2.6108847745093073e-23,5.206031559510394e-25,1.3761454586588014e-40
296,s12 + s2 = s15 + s16,4.74693506106076e-22,4.963282327298628e-41,2.2821837818204126e-45
297,s5 + s7 = s15 + s16,7.796064411690107e-13,0.0006838535055795847,6.029318199892877e-39
298,s12 + s6 = s18 + s24,1.09806108991765e-38,6.170248516757948e-58,3.602588437374075e-50
299,s1 + s21 = s13 + s16,0.022113167591488906,0.022203130214256978,3.382214973601762e-15
300,s15 + s8 = s24 + s7,2.711252754442692e-12,3.1439900964378857e-28,2.3258841317073427e-35
301,s12 + s20 = s1 + s15,7.432550024619554e-52,1.7109828995115113e-62,8.192046871560162e-76
302,s12 + s5 = s16 + s18,1.56008064940709e-07,0.000501034084406515,5.398823838255223e-32
303,s2 + s9 = s1 + s15,1.5568761039973754e-24,7.995396888141351e-45,4.715084086547428e-48
304,s10 + s12 = s16 + s3,792.3930136550924,3.2573408729480867e-13,2.985057606809369e-17
305,s1 + s2 = s24 + s7,2.449212761319198e-11,5.079711846862509e-20,5.362397637820888e-42
306,s2 + s5 = s16 + s20,0.03786965800552224,0.0070569105099032425,1.2153457203263396e-30
307,s15 + s7 = s2 + s22,5.5110382955636955e-05,0.0014807826099723642,5.12440012875362e-30
308,s15 + s9 = s24 + s7,3.243976003580823e-19,1.037446129001518e-13,2.1419738752513245e-34
309,s15 + s7 = s18 + s21,0.00016714644240839512,0.0014807826099723642,1.5541994177173104e-29
310,s18 + s5 = s14 + s24,1.1180921298230624e-06,0.0001830038337689733,8.774638342912712e-24
311,s2 + s4 = s13 + s6,111656.38305565357,0.05020699840497704,5.885185971149699e-13
312,s21 + s5 = s15 + s7,1.0694814986386018e-41,1.759652982909387e-45,7.060094884927292e-53
313,s1 + s12 = s2 + s22,2.691044076146762e-07,1.744196252769672e-17,2.9862609280817604e-33
314,s1 + s12 = s19 + s24,71.18133792348264,1.1993330037599098e-17,7.899017713372002e-25
315,s2 + s7 = s1 + s23,9.296470585085102e-11,1.0460611448720965e-22,6.620630229532838e-42
316,s18 + s2 = s15 + s20,7.579110589404266e-39,1.3768539803506585e-46,9.743274238014715e-53
317,s18 + s6 = s15 + s9,2.7635099252826983e-49,1.6525332919395032e-65,1.2680913228038812e-53
318,s10 + s4 = s15 + s20,3.0024652365205675e-43,2.355892005423304e-44,1.9152568872703018e-54
319,s12 + s25 = s21 + s5,7.113810893518414e-07,5.913379304690143e-18,7.838931833107002e-33
320,s19 + s4 = s16 + s9,1078402.648509348,1.7787111156756486e-05,15.090496262763452
321,s17 + s20 = s15 + s24,3.9615220576866e-24,6.13574383162504e-20,9.238018626357102e-42
322,s20 + s5 = s11 + s13,3629386.009480938,0.003783525315504769,6.251802357223591e-15
323,s18 + s2 = s17 + s5,7.991659476155265e-16,2.0883275708346688e-32,1.0273623662632176e-29
324,s11 + s8 = s14 + s24,7.458469549470539e-08,0.004534388449314192,6.962030271046086e-25
325,s17 + s7 = s1 + s22,6.616207393341783e-14,2.814142151266851e-20,1.0717177700800869e-35
326,s21 + s7 = s2 + s24,942402.0662553167,0.007100885237833529,9.048844152668341e-10
327,s7 + s9 = s16 + s21,11387.791563969426,0.0014291258309760565,8.087778553080151e-17
328,s15 + s6 = s16 + s9,862298427573.0537,4.558556919167322e-07,265.9737126846063
329,s24 + s9 = s22 + s3,0.016523050104049985,0.03428484289827595,7.364259426531992e-13
330,s12 + s2 = s15 + s21,7.537098027459263e-26,5.079878921983135e-41,3.623610320975061e-49
331,s18 + s9 = s15 + s3,1.0677700048579727e-19,1.8374366162259662e-18,7.77000452288127e-31
332,s12 + s2 = s22 + s9,1.5569797722889535e-41,7.69678922851188e-61,7.485491036286175e-65
333,s2 + s5 = s24 + s3,14306.558512506981,0.0070569105099032425,4.591384125581025e-25
334,s4 + s6 = s16 + s7,4.0586033235898627e-57,7.096715530757377e-57,1.477223832529996e-58
335,s1 + s9 = s11 + s14,34101.29494662595,0.004468607202473349,4.2307350294499726e-14
336,s2 + s3 = s19 + s24,6.696190747263325e-14,4.512787691757101e-25,6.565966441668753e-21
337,s18 + s6 = s13 + s15,2.3918791921357138e-39,1.272954832941405e-56,1.0975611923782677e-43
338,s18 + s22 = s16 + s17,13199237.190878376,0.2467184270661879,3.915839884868099
339,s5 + s6 = s16 + s20,1.1769628632853007e-22,8.935537039337836e-15,2.5145315287244705e-33
340,s12 + s24 = s3 + s7,1.1052258923686056e-27,1.2971922790528112e-41,1.4619664528145304e-44
341,s2 + s20 = s1 + s24,9.863225344417104e-28,1.560839643051783e-32,1.4168281356502577e-53
342,s1 + s2 = s23 + s24,536.2089513539187,2.4418990783024168e-08,1.173995848596647e-28
343,s10 + s2 = s3 + s9,4195.55734218367,1.1739834791412446e-11,2.600089806643872e-11
344,s12 + s21 = s15 + s16,2.722686458457352e-38,2.871200806906235e-47,2.428805349367074e-50
345,s6 + s9 = s14 + s17,7.730488428477525e-16,1.7694312819173108e-21,1.6238925961585201e-21
346,s18 + s21 = s15 + s23,3.191341423652264e-42,3.054237324519754e-57,3.255984324649787e-47
347,s13 + s2 = s15 + s5,3.2896184612857676e-35,6.626613308255018e-43,1.0134176566572854e-47
348,s4 + s5 = s11 + s2,9.02110111198366e-15,3.657284474037888e-17,8.687207014501094e-27
349,s1 + s22 = s18 + s9,6537.062850144162,0.04430576896392052,9.761458238832269e-10
350,s12 + s5 = s24 + s3,0.02389761210555917,3.190823261150278e-20,8.270021037816425e-27
351,s12 + s19 = s14 + s24,8.349497143474806e-29,3.942325787613268e-33,1.6489344979080378e-44
352,s18 + s6 = s14 + s2,5.136134659729348e-14,1.3837071262355027e-31,2.3568172255031014e-18
353,s18 + s2 = s15 + s6,0.0018328388405843363,1.2542947121955654e-06,2.356193546359348e-17
354,s21 + s7 = s14 + s22,0.7062920458683964,0.00017284489915252082,6.781740913119887e-16
355,s12 + s6 = s15 + s3,2.3476041949170645e-53,1.5855124083222516e-71,7.702168673305202e-65
356,s18 + s19 = s15 + s16,6.303805739624684e-11,3.329704750012948e-14,5.436792233076257e-20
357,s22 + s9 = s15 + s16,0.4352991507929561,0.10085836014069108,9.144041067219557e-07
358,s18 + s2 = s24 + s7,1.1797168569501209e-47,6.11410922595749e-54,1.5165770079332333e-61
359,s12 + s2 = s10 + s16,1.4454721607515046e-09,7.204950996396949e-22,6.949395936338821e-33
360,s1 + s4 = s21 + s24,1522.7801636658053,0.015212985023606346,3.2730451317678076e-11
361,s12 + s22 = s16 + s24,0.00018346182793645886,4.07801470742622e-07,2.3986257254155284e-18
362,s14 + s2 = s15 + s21,2.0992219845262323e-12,4.4367850585913324e-16,2.9084801518577803e-17
363,s21 + s9 = s18 + s19,51815094.29891839,0.050543560257892715,311.53388006829357
364,s2 + s7 = s15 + s19,120882518.22410358,0.0005268066677243132,8.608841893831777e-24
365,s18 + s9 = s17 + s2,3.161921742808192e-06,0.024883615970386404,2.300883723165099e-17
366,s12 + s5 = s13 + s16,21.16579318244455,0.000501034084406515,7.32464625033264e-24
367,s10 + s15 = s24 + s6,24279675343.282223,0.009045599238777334,1.9564673476978117e-13
368,s1 + s12 = s2 + s9,2.7662582242125406,4.792214780803902e-06,3.0697263285925554e-26
369,s12 + s18 = s16 + s24,1.3688363427956299e-14,9.594605834332446e-36,5.026503794624039e-31
370,s2 + s5 = s16 + s23,2.3563048663793743e-10,0.0070569105099032425,7.562056765130293e-39
371,s21 + s25 = s14 + s24,4.18818336274643e-15,7.066121835710259e-08,1.2148870203534208e-28
372,s6 + s9 = s1 + s5,3.988423060746707e-52,1.110790259758071e-63,8.378216640019011e-58
373,s12 + s18 = s15 + s16,1.5622031930316752e-44,1.7235087939950476e-44,5.736566185633403e-61
374,s11 + s5 = s1 + s15,5.388524353692449e-23,8.391068904564416e-10,6.854016878575788e-46
375,s18 + s9 = s14 + s2,1.6128869736394968e-11,0.024883615970386404,1.1736740143531292e-22
376,s4 + s5 = s15 + s24,3.4093510901889014e-29,4.733904824837714e-28,3.283162259010896e-41
377,s5 + s6 = s16 + s3,6.876818125862309e-14,0.048261910640936004,1.469203195291732e-24
378,s12 + s18 = s16 + s3,5.0438087035959595e-08,1.822880442629204e-21,1.8521369425510687e-24
379,s2 + s21 = s12 + s16,1.0713153423360248e+25,0.07327638340029323,3853746.3690306786
380,s18 + s4 = s22 + s24,2.886908216028946e-49,1.2051676339993449e-51,3.644933199338476e-56
381,s6 + s9 = s1 + s24,2.2452505359788962e-36,1.1841087714008068e-58,4.716449362327222e-42
382,s21 + s7 = s15 + s16,145334684.81017715,0.007100885237833529,1.3954881466358932e-07
383,s6 + s9 = s16 + s24,3.463178663370563e-07,6.52614451298444e-21,7.274870459548955e-13
384,s18 + s22 = s16 + s19,0.007742799626676378,0.2467184270661879,2.2970693806180093e-09
385,s16 + s4 = s14 + s24,8.453079921421157e-31,9.202875615005966e-33,4.4385522665690023e-32
386,s21 + s9 = s14 + s5,5.67243190980393e-17,1.6111295380737964e-19,3.41050179719794e-22
387,s5 + s9 = s24 + s8,2.958102930307463e-07,0.004867617164501375,1.644048291667931e-23
388,s14 + s25 = s15 + s24,1.3038733680803371e-11,6.107225641066135e-19,9.87259983735873e-26
389,s4 + s7 = s14 + s24,0.00904809932025263,0.004865334740420695,1.1136297328564922e-18
390,s12 + s20 = s14 + s16,98352.8206767414,0.0008138697237745192,1.0840302645326069e-19
391,s7 + s9 = s21 + s5,0.06511762420995763,0.0014291258309760565,4.62475029995414e-22
392,s12 + s5 = s14 + s7,6.446070721560325e-28,1.9787552100464393e-39,2.230730846374202e-52
393,s22 + s9 = s14 + s16,3.9965594041445016e-08,0.10085836014069108,8.395307744687471e-14
394,s18 + s4 = s15 + s8,7.872517619645146e-29,5.4951580267697076e-34,9.939630458252848e-36
395,s13 + s18 = s15 + s9,7.438340214991329e-26,8.536184628840537e-39,2.89737660050885e-33
396,s2 + s9 = s14 + s20,4.030760627940574,2.2900192050385454e-09,1.2207378123851375e-23
397,s2 + s9 = s13 + s3,52753597.38224405,0.014747622135886606,1.597671432469801e-16
398,s2 + s9 = s1 + s13,1.0879497548405478e-37,1.1931211656391712e-24,3.294915094939688e-61
399,s12 + s2 = s18 + s3,8.945297226616675e-14,4.406520214138785e-21,4.300630194335491e-37
400,s15 + s20 = s16 + s24,11.767136551334174,0.008192658874858476,2.9223235819379336e-19
401,s10 + s12 = s1 + s20,3.2135452230190828e-59,2.399444944679935e-66,1.2105883630335028e-78
402,s1 + s4 = s22 + s3,29.714217272387337,0.0019023235818787642,6.386737659725808e-13
403,s1 + s10 = s22 + s24,69596283.97299674,6.488441901697037e-07,1.43334766108051e-20
404,s2 + s22 = s16 + s18,5242841326.264562,0.146221117568386,7.68129336383746e-09
405,s22 + s5 = s16 + s3,6.864975691012016,0.048261910640936004,1.4666731080545345e-10
406,s18 + s6 = s13 + s24,5.965167933151823e-35,7.086415752292779e-48,2.7372355806986937e-39
407,s18 + s5 = s16 + s21,0.005034088061887279,0.011907102680540647,3.9506853640429e-20
408,s18 + s5 = s15 + s7,1.543719079785502e-42,1.0562749157526625e-42,1.2114902043282763e-59
409,s2 + s7 = s14 + s16,997862421156.225,0.002071899402882116,7.106436846065979e-20
410,s12 + s7 = s18 + s6,0.03125763350598984,0.00014710293106999874,3.9090912116826085e-30
411,s1 + s12 = s15 + s16,1.3816805868144287e-07,1.4319220863538375e-10,1.533255730764918e-33
412,s16 + s21 = s24 + s5,4.011145208161242e-32,2.7236491018228188e-50,2.0192789397130033e-32
413,s5 + s6 = s15 + s7,1.5842461221708816e-49,8.092270285114293e-62,3.384675037527085e-60
414,s2 + s7 = s1 + s16,2655.9936084295873,0.002071899402882116,1.8915083323800955e-28
415,s12 + s2 = s1 + s16,4.64313785898464e-33,7.932057350847524e-48,2.2322812050778684e-56
416,s5 + s6 = s14 + s16,5.242104735004359e-09,0.048261910640936004,1.1199535723880407e-19
417,s2 + s5 = s14 + s15,5.187120320411874e-15,9.46677445282074e-10,1.6646953825965572e-43
418,s2 + s5 = s1 + s12,3.2973894978143092,0.0070569105099032425,1.0582266715567542e-28
419,s18 + s7 = s2 + s6,2150098.095073513,0.0034959092791735672,2.4818790816431217e-15
420,s18 + s9 = s23 + s3,6.822759284145777e-08,3.0254503187869637e-15,4.964821099595719e-19
421,s5 + s6 = s15 + s9,1.839282567521255e-38,4.5768122934518184e-42,3.929549648963212e-49
422,s20 + s9 = s22 + s24,4.787264010334179e-12,3.730949698203844e-13,8.197386800563302e-28
423,s17 + s18 = s16 + s24,1.28433558467585e-11,9.877611023178106e-09,1.689525117291614e-21
424,s12 + s21 = s13 + s3,3.4711271363091186e-27,5.144827506551683e-35,3.0964608983208264e-39
425,s15 + s2 = s16 + s24,592402517738804.0,0.015280685523925887,3.580120546212286e-13
426,s12 + s7 = s15 + s16,1.9886300520961163e-12,2.1367096732654656e-09,2.4869881011456576e-40
427,s21 + s25 = s15 + s18,2.74092565965621e-06,8.803856062370712e-10,7.950738349445981e-20
428,s5 + s9 = s15 + s16,8.6155923369506e-09,0.004867617164501375,4.788355982527866e-25
429,s18 + s20 = s15 + s16,2.839466315356494e-09,5.366044437906703e-07,6.882031489812234e-26
430,s15 + s4 = s17 + s8,8.499379872580655e-08,0.03588284741700379,9.723958762369347e-19
431,s1 + s25 = s16 + s6,1.2694861748601667e-13,0.0001599700418277944,3.902290892613134e-41
432,s5 + s9 = s16 + s7,2.914763955084097e-09,0.004867617164501375,1.6199614461938936e-25
433,s12 + s20 = s13 + s21,0.02109892649440447,0.00014402558953187242,2.3254925188426322e-26
434,s6 + s7 = s1 + s5,1.5911037111785284e-43,8.826152924465753e-45,4.651663601769415e-59
435,s17 + s9 = s16 + s3,4608452.773599919,0.00759354717891871,0.0003954145659639639
436,s18 + s5 = s15 + s3,1.1237216580622328e-17,3.261614453603137e-11,8.81881813187854e-35
437,s12 + s5 = s19 + s9,8.941835278341438e-13,1.3912811369980726e-25,3.0944165275563405e-37
438,s12 + s5 = s14 + s22,1.795634031137492e-29,4.073276273524997e-31,6.213981191146589e-54
439,s1 + s6 = s16 + s17,2.598473316940171e-06,0.04430576896392052,3.88016602919447e-19
440,s1 + s12 = s13 + s16,7034.344821785255,0.00045996314882601133,7.806036802648762e-23
441,s18 + s21 = s15 + s3,2.9108642014232364e-25,1.961868087948849e-37,2.9698258358617392e-30
442,s15 + s2 = s17 + s23,19191.492367791572,2.0621364221237136e-05,1.1598170851917417e-23
443,s18 + s22 = s1 + s3,9.00382765876821e-05,7.999415494427039e-13,2.6711806866421505e-11
444,s15 + s6 = s16 + s18,5645651026024245.0,0.1045039579647535,1741386.4108967204
445,s12 + s5 = s15 + s2,1.3368585138378692e-14,8.246345515312546e-28,4.626340064935323e-39
446,s18 + s19 = s22 + s3,6.679889831821202e-21,2.8190921669942445e-22,5.761150431265167e-30
447,s12 + s24 = s15 + s3,1.6080438585244443e-13,3.787174617876097e-33,2.127082067159098e-30
448,s13 + s21 = s3 + s5,1.1367850328960575e-14,4.0544401841994704e-26,8.735184402594693e-18
449,s22 + s24 = s1 + s7,4.815959859587027e-30,4.740691521665391e-25,1.8250327494586573e-36
450,s1 + s6 = s13 + s7,9.932415926393402e-27,3.622495908018163e-31,1.4831563831797914e-39
451,s15 + s9 = s10 + s24,44.356375921296525,0.01054009782853675,2.9288193969181095e-14
452,s12 + s2 = s1 + s5,4.602231862499752e-61,4.702816036328734e-75,2.2126148307634595e-84
453,s2 + s8 = s22 + s5,2.228140249239838e-33,5.582563811455218e-49,9.505764234173264e-49
454,s2 + s7 = s18 + s22,0.025567520088628733,0.002071899402882116,1.82083183982251e-33
455,s12 + s21 = s22 + s8,3.2648149961162968e-28,4.11348214491929e-52,2.9124176611044448e-40
456,s19 + s2 = s16 + s24,244333.2303092845,0.021952554241496298,3.939920774181328e-06
457,s12 + s18 = s24 + s6,0.0002997126753940909,4.261026562614095e-19,1.1005748847145017e-20
458,s11 + s21 = s16 + s3,0.012014507302597217,0.008047105534884509,5.34416582741904e-15
459,s20 + s6 = s24 + s3,3.419790121261894e-14,2.7480462675118593e-25,2.7535465037160363e-24
460,s12 + s13 = s14 + s8,8237.149229413566,1.4773532099408135e-20,2.7955012391112138e-11
461,s5 + s8 = s16 + s2,37.68630191391138,0.013628167537529072,2.5144130111662632e-23
462,s1 + s9 = s16 + s7,8.5874474214951e-12,0.004468607202473349,1.065391055575555e-29
463,s22 + s6 = s13 + s24,1.9090271110951938e-05,3.011953608076197e-19,1.9090271110951938e-05
464,s12 + s4 = s11 + s16,5.539144145443041e-27,1.3432820484821355e-51,1.3884166661745863e-40
465,s21 + s5 = s16 + s24,61.87717658536375,0.024185687584434967,4.0847713444334423e-10
466,s12 + s25 = s2 + s24,7.873895868751357e-14,1.064010787945974e-19,8.676493359187012e-40
467,s1 + s5 = s22 + s24,0.02056235152882058,0.002138281062614688,8.129126945772846e-26
468,s24 + s4 = s22 + s23,1.2134507605621314e-33,6.523048130896846e-38,1.023367934419757e-39
469,s4 + s9 = s24 + s7,1.7613750129326745e-40,9.134573845629317e-44,1.2825886303576488e-46
470,s22 + s4 = s5 + s7,2.11413877383739e-32,2.3343059566985098e-36,7.6949033789774146e-34
471,s19 + s7 = s14 + s3,4.32114727526548e-06,0.0021273234446442,5.558893069449096e-25
472,s12 + s2 = s20 + s3,7.222595516061578e-23,2.5591106169627086e-41,3.472406960992042e-46
473,s2 + s22 = s13 + s8,23720809914837.695,0.146221117568386,3.475338818112045e-05
474,s12 + s2 = s1 + s3,5.859587103892681e-33,9.524640082488726e-56,2.817113460507217e-56
475,s2 + s7 = s16 + s21,28339.341303150806,0.002071899402882116,2.018231521301277e-27
476,s1 + s22 = s16 + s24,675.2073053068431,0.04430576896392052,1.0082521867082655e-10
477,s8 + s9 = s13 + s18,227046.49885980898,0.028480319392740986,7.654001652775685e-13
478,s21 + s6 = s24 + s8,7.543713612203231e-33,1.4158568639034927e-44,1.882551813346853e-33
479,s4 + s7 = s23 + s3,118322.52202375536,0.004865334740420695,1.456300090531522e-11
480,s11 + s7 = s24 + s3,0.00041989679387061704,0.00022753297009183267,2.233638428590361e-31
481,s12 + s13 = s15 + s3,2.3634024269744646e-35,8.189987284838436e-45,8.020850696177002e-50
482,s4 + s5 = s1 + s24,1.4305600469481785e-28,7.56547826375685e-35,1.3776113492403278e-40
483,s12 + s5 = s16 + s24,0.0028775418628636256,2.6572965366318744e-12,9.958037496785633e-28
484,s12 + s6 = s16 + s22,4.845177132310123e-46,9.309958360564294e-64,1.5896364304465788e-57
485,s12 + s2 = s16 + s7,1.898756268165759e-37,1.7000355577324186e-49,9.128649760524455e-61
486,s18 + s2 = s16 + s3,0.08504742462718409,0.036075444130332326,1.0933214017723866e-15
487,s18 + s6 = s11 + s5,9.926022699171373e-57,1.259094509329992e-77,4.5547523240706144e-61
488,s4 + s6 = s15 + s16,5.768026371719251e-35,2.071898003277959e-48,2.0994084278797198e-36
489,s15 + s9 = s1 + s3,4748.13396498179,0.01054009782853675,3.1351584900622054e-12
490,s18 + s7 = s13 + s24,0.0007256860703105322,0.0034959092791735672,8.376664682742906e-25
491,s2 + s20 = s6 + s9,5.229712480611812e-18,0.011463103980639627,7.512353743480257e-44
492,s12 + s5 = s14 + s21,4.943489556097852e-10,0.000501034084406515,1.7107467661860942e-34
493,s4 + s7 = s13 + s24,29.59621289840676,0.004865334740420695,3.64266808940116e-15
494,s4 + s5 = s16 + s9,28809.243043423794,0.01657137977650436,2.774293904286652e-08
495,s12 + s5 = s1 + s19,3.2642424830328993e-34,1.1477571744473836e-43,1.129625583006949e-58
496,s5 + s7 = s1 + s15,0.37874179849335804,6.10993822505143e-06,2.929112303500213e-27
497,s14 + s9 = s1 + s16,6.656723644626336e-07,3.753513873427383e-10,8.506655776333445e-13
498,s12 + s2 = s1 + s22,1.0857810894147817e-61,6.349575813479954e-79,5.220109314737468e-85
499,s2 + s7 = s13 + s15,0.01688895100717313,0.002071899402882116,1.2027736608189991e-33
500,s18 + s9 = s20 + s24,6.906974794500842e-22,4.152777565193394e-25,5.026103481885774e-33
501,s18 + s9 = s15 + s19,1.804220537308258e-24,2.302270781632975e-26,1.312904620974544e-35
502,s7 + s9 = s15 + s24,0.16651304757520005,0.0014291258309760565,1.1826003728832684e-21
503,s18 + s7 = s1 + s14,9.166936170894776e-12,2.351703406312848e-08,1.0581483318101151e-32
504,s1 + s2 = s22 + s3,4017.3092593134465,0.00647843905263117,8.79564651252887e-28
