,rxn,real_molrank,energy_molrank,max_rate
2180,s26 + s36 = s17 + s20,2.434268139805159e-39,3.962945575958603e-55,3.574547614384013e-63
2181,s20 + s35 = s18 + s38,11056341.695688583,5.347397371124578e-15,4.589882804657172e-06
2182,s12 + s3 = s37 + s41,1.1280212695708138e-40,3.920649950268899e-47,1.015026998315932e-46
2183,s45 + s6 = s20 + s44,2.2283266236445668e-68,2.5447645330749623e-78,4.388942957749163e-76
2184,s1 + s27 = s18 + s29,6.622552531191977e-24,9.37432168009928e-34,8.036522751118994e-59
2185,s20 + s6 = s19 + s29,6.159387355958062e-35,1.10562790088267e-35,4.578521437453429e-43
2186,s2 + s27 = s19 + s20,9.682328321343114e-33,1.5824838085803558e-46,4.70605589135845e-42
2187,s27 + s45 = s28 + s48,3.329510865398543e-44,6.876969966694463e-48,5.368272354519297e-81
2188,s19 + s9 = s20 + s28,5.499946073252505e-23,2.071401971939061e-29,2.562074294090138e-18
2189,s20 + s23 = s32 + s43,1.2407561766353888e-08,3.47124894131813e-29,9.121315016887222e-32
2190,s25 + s3 = s38 + s8,2.5839203751344353e-24,2.850367619555306e-29,1.3047281327253317e-54
2191,s2 + s3 = s16 + s33,3.1058674399231746e-15,5.796168507046718e-27,2.234076333901976e-11
2192,s26 + s36 = s39 + s49,6.559838471999109e-56,4.208173595744033e-74,9.632650806786518e-80
2193,s26 + s27 = s18 + s33,1.19199200609407e-19,4.847518964795332e-31,3.21844086104864e-46
2194,s20 + s25 = s8 + s9,3.445120159543141e-17,3.941932543630506e-29,2.8180958958866904e-47
2195,s3 + s35 = s2 + s4,5.101530720434248e-05,3.866643618794854e-15,5.141788192956239e-18
2196,s22 + s27 = s39 + s8,2.4796950170671336e-22,1.0610367164025049e-30,4.498479175876604e-67
2197,s33 + s8 = s19 + s44,3.628480784517562e-44,9.970481217723581e-64,1.997727538620567e-39
2198,s46 + s8 = s18 + s4,2.5301059254706198e-15,2.2885614327432063e-20,8.363619110043925e-21
2199,s30 + s6 = s39 + s7,7.998768008745446e-71,1.1694688231827166e-97,8.563510652401819e-61
2200,s20 + s3 = s2 + s40,0.002752591717193358,1.851438364028234e-30,5.153961061551185e-19
2201,s12 + s20 = s2 + s44,2.474141843677867e-53,1.0399799248247578e-64,4.97290302290794e-59
2202,s16 + s32 = s17 + s28,3.922027993262852e-19,4.78618517956386e-19,1.214242790953967e-34
2203,s32 + s46 = s3 + s35,1.4838635442580843e-17,9.129225654837056e-26,1.110497167250073e-37
2204,s2 + s32 = s35 + s38,3.0011582886753476e-28,2.0764242558333814e-33,1.9066198917660564e-31
2205,s15 + s21 = s38 + s4,6.288378564602153e-36,1.8830213024125125e-42,6.590568806315811e-70
2206,s33 + s5 = s17 + s19,0.0001610813338154388,1.5655968298729294e-35,5.153946638800629e-19
2207,s15 + s41 = s19 + s25,9.520622394562092e-35,8.206794916945567e-41,2.3344395434558533e-79
2208,s1 + s15 = s11 + s2,1.1267508918427199e-24,6.497501997421226e-44,5.76790285428239e-67
2209,s3 + s38 = s14 + s33,3.551120066327701e-22,5.169273204725136e-30,3.305924805335442e-42
2210,s18 + s5 = s17 + s23,4.986854698961423e-20,4.1948449616087606e-47,2.2302514780546844e-37
2211,s36 + s6 = s31 + s4,1.0212443539171887e-22,3.106596054488278e-32,2.3936824832162353e-39
2212,s40 + s9 = s39 + s46,1.4302200384939673e-23,2.6442392034707367e-40,1.5967407270313967e-49
2213,s12 + s27 = s2 + s23,8.733262696012352e-49,2.1329551835213828e-64,5.248038982690791e-68
2214,s19 + s24 = s32 + s38,3.666649614298929e-19,6.858718768315462e-30,1.1315797909052398e-16
2215,s45 + s6 = s16 + s25,8.038295608776742e-45,4.834928795702905e-44,1.5832338280258346e-52
2216,s3 + s41 = s4 + s46,5.235678382437427e-18,6.548059712212613e-30,2.4305999694455694e-41
2217,s24 + s38 = s11 + s3,2.301433415822156e-31,1.4667437751539251e-33,1.3003745862061955e-51
2218,s27 + s32 = s20 + s33,4.455368227672545e-41,1.4739654629741673e-34,2.4001952589952064e-76
2219,s43 + s6 = s25 + s38,1.536170284899444e-60,1.1497825451998967e-70,5.847347978162404e-71
2220,s15 + s25 = s38 + s39,5.442872734633649e-31,3.7042232465952425e-40,1.1995428685921612e-82
2221,s49 + s9 = s14 + s23,3.975248897117273e-19,3.15696637247493e-31,2.0401967929036237e-30
2222,s46 + s9 = s19 + s34,9.035530136439025e-19,1.4086395901002995e-27,7.355064152267672e-31
2223,s15 + s38 = s18 + s43,5.0920245028581754e-26,6.71777978446587e-41,1.1808075949227912e-67
2224,s1 + s12 = s19 + s23,8.971756705735835e-44,5.3241347929220424e-52,3.567947394651324e-55
2225,s32 + s45 = s35 + s8,5.5603601348163496e-21,1.4785657495876185e-28,3.079769772485166e-47
2226,s1 + s24 = s11 + s19,1.51798924546579e-33,7.611194238882553e-34,8.385201887539542e-56
2227,s26 + s49 = s5 + s8,9.212677671980972e-29,8.10387710817375e-40,7.086037816139548e-40
2228,s38 + s7 = s11 + s18,5.051772034950051e-14,1.60530969454576e-30,1.5943969499507084e-38
2229,s16 + s22 = s23 + s41,1.1956151553272067e-29,8.987576394340695e-25,7.247517011030041e-55
2230,s41 + s46 = s11 + s33,3.1197339083096204e-52,8.115625575893816e-50,6.398250264548317e-73
2231,s18 + s29 = s44 + s7,3.477866697956561e-62,1.4009824637471153e-76,3.271732721044367e-65
2232,s35 + s41 = s11 + s39,4.237204627889514e-67,1.0499156664798659e-70,4.223058104556718e-87
2233,s41 + s45 = s20 + s35,3.7714666015326595e-29,4.059342226703599e-31,4.3252173567217335e-61
2234,s23 + s27 = s16 + s29,4.415003739127294e-19,4.706165065274146e-30,8.199918096794143e-56
2235,s31 + s46 = s4 + s48,8.663332209818233e-35,1.4299941185624278e-57,1.4273170793675808e-31
2236,s26 + s6 = s11 + s29,2.6435690138931445e-47,8.376551390905072e-74,1.9235089211287614e-53
2237,s22 + s36 = s20 + s38,4.6593670419837736e-33,1.8682116831997454e-39,1.0729758812589837e-70
2238,s23 + s27 = s18 + s8,4.6396091722160343e-07,4.706165065274146e-30,8.617074290593134e-44
2239,s20 + s38 = s43 + s46,8.384112827638838e-13,7.14887656343859e-30,2.0523213498294823e-32
2240,s20 + s32 = s29 + s4,0.005648976901288021,6.160765898822807e-28,1.225619307979169e-25
2241,s3 + s43 = s2 + s23,3.274161507384492e-37,8.483346134467032e-49,5.57220202206082e-56
2242,s43 + s47 = s19 + s2,4.379018681421837e-22,4.984525935879758e-26,1.0648716875584062e-36
2243,s22 + s33 = s2 + s5,1.394151725171375e-09,6.325382721890074e-27,1.9502768823228933e-28
2244,s27 + s6 = s25 + s46,2.664618221204324e-42,4.140664533548461e-53,2.0262879147834876e-62
2245,s46 + s6 = s2 + s28,8.272005032097314e-20,4.246859312896418e-32,2.678380992244799e-25
2246,s19 + s46 = s29 + s33,1.117763370790261e-11,9.233107302401846e-27,3.7787859323931304e-06
2247,s15 + s46 = s29 + s39,6.436867909753483e-31,1.580883890816482e-50,1.1112677222178989e-65
2248,s11 + s36 = s32 + s35,6.800334994759042e-09,2.294946135932184e-39,3.1414488741230074e-42
2249,s23 + s9 = s20 + s32,2.318902294161161e-23,1.1539885466990327e-29,2.7281708198238586e-45
2250,s12 + s17 = s2 + s8,1.3105820784649277e-28,2.714562804585529e-41,1.5674882212121638e-24
2251,s18 + s38 = s31 + s44,5.816268537433388e-33,4.841403334493274e-51,1.004644853749258e-40
2252,s15 + s21 = s1 + s8,4.507201297685117e-49,5.974381419054337e-54,4.7237964399156726e-83
2253,s32 + s46 = s15 + s44,5.790311857984778e-83,3.0535363801763526e-79,4.333366730834805e-103
2254,s27 + s39 = s1 + s11,4.1429764730103384e-17,4.4524314640872026e-52,1.1332619136404083e-55
2255,s40 + s9 = s11 + s14,2.1434602511464117e-20,1.5388481723319208e-40,2.393023582149215e-46
2256,s26 + s38 = s18 + s46,1.2027819991353293e-05,8.93904252672227e-31,3.757914273146462e-23
2257,s22 + s38 = s1 + s25,3.1367286774717193e-47,2.594719048400843e-46,9.752808189751512e-83
2258,s17 + s46 = s12 + s34,1.1181260085140604e-25,3.266387980529116e-27,1.748538342018675e-27
2259,s36 + s45 = s2 + s43,2.0157485605421962e-32,1.6382037589376274e-39,1.2097720124971553e-66
2260,s20 + s32 = s33 + s8,7.0904232846583155e-16,6.160765898822807e-28,1.5383599245096703e-38
2261,s15 + s23 = s38 + s8,1.3298565138108887e-29,3.261923150848064e-40,8.470496059169841e-74
2262,s12 + s20 = s10 + s44,8.220038213810181e-61,9.921330417507118e-70,1.6521871204081893e-66
2263,s15 + s38 = s33 + s4,8.99503835576011e-22,6.71777978446587e-41,2.0858912994510356e-63
2264,s26 + s40 = s35 + s46,1.285057033981236e-11,9.945765302586974e-41,2.680679299870926e-38
2265,s26 + s6 = s11 + s43,2.221712138530118e-42,3.654436393042471e-67,1.6165581818305723e-48
2266,s20 + s42 = s16 + s17,1.4323047956634531e-13,2.7890590108820596e-28,1.2501393399331808e-27
2267,s24 + s45 = s2 + s39,5.789723369994093e-27,1.0569697342666783e-37,4.522432728109479e-52
2268,s1 + s20 = s19 + s29,1.0365643306450795e-11,6.914462998276633e-33,6.525628983071221e-33
2269,s35 + s6 = s10 + s34,0.00025486224585269396,9.539119958402073e-27,3.7255874957475406e-07
2270,s22 + s37 = s26 + s39,4.979624259527916e-36,3.846591572740832e-43,1.3090498942769282e-62
2271,s20 + s36 = s14 + s19,1.241849591205968e-22,6.825932398475457e-39,2.862443146920059e-49
2272,s12 + s36 = s11 + s29,1.027195282712491e-53,3.7365943450800605e-84,2.1461423715288162e-72
2273,s26 + s35 = s11 + s4,5.783281883880094e-32,4.5967183212355126e-40,6.069386047408229e-41
2274,s23 + s46 = s18 + s19,2.4344497703604043e-18,5.143810917318365e-27,1.8439080138082406e-39
2275,s1 + s12 = s29 + s4,2.9505981008357108e-15,6.903483173077777e-33,1.1734133182422807e-26
2276,s17 + s24 = s15 + s49,8.318176021711746e-38,3.853718082598864e-43,1.5633800814346913e-43
2277,s25 + s32 = s23 + s8,3.5345607105977436e-33,8.492958035276977e-28,5.543757648247081e-68
2278,s40 + s9 = s2 + s31,6.749225611656779e-20,2.6442392034707367e-40,7.535038749284889e-46
2279,s27 + s37 = s25 + s48,5.210867043555066e-72,4.61300834504694e-89,1.7552427257233526e-93
2280,s20 + s6 = s18 + s23,1.2211758654657607e-22,3.875767955666493e-39,9.077493516505831e-31
2281,s49 + s6 = s29 + s33,3.898388701959822e-05,2.2152266452389622e-32,2.059676466639421e-09
2282,s40 + s46 = s1 + s29,1.7672831942244165e-48,5.426367093937935e-55,3.5053151576906166e-73
2283,s11 + s27 = s2 + s4,1.6026506152658916e-23,1.3033973260565213e-30,6.770969502447729e-58
2284,s28 + s39 = s16 + s20,0.1606276097523293,3.601416624065991e-15,2.437221261203742e-19
2285,s12 + s37 = s19 + s43,8.216000952225341e-40,1.0862716192689589e-63,1.5988646350962465e-40
2286,s23 + s40 = s31 + s8,5.394926911622362e-27,9.655746280597953e-40,6.362746334699125e-62
2287,s23 + s25 = s19 + s4,2.1806450072058768e-09,4.785309500925484e-29,4.844923995094215e-47
2288,s20 + s43 = s33 + s8,4.3301351541774847e-10,5.662194732736826e-27,1.2271547834754698e-28
2289,s1 + s22 = s19 + s4,2.313963381366782e-21,1.8924419115720887e-33,6.703127538549548e-60
2290,s17 + s37 = s23 + s48,8.21647474279646e-64,5.276105154332545e-89,4.964438549076354e-61
2291,s6 + s9 = s1 + s39,3.40491673941912e-82,1.9334211020359082e-88,3.275638465952054e-89
2292,s19 + s36 = s2 + s40,5.7834914615539606e-30,5.981424082759158e-40,6.685182490103562e-39
2293,s16 + s20 = s28 + s33,240.5486173151432,5.347397493444578e-15,1.6717158868851054e-06
2294,s27 + s47 = s11 + s16,4.2167506217020316e-33,2.8668895300816286e-33,3.700255238490451e-58
2295,s23 + s9 = s30 + s5,5.841581536521886e-22,4.324390682151935e-32,6.872576015681512e-44
2296,s31 + s6 = s16 + s48,1.2282970782064114e-56,3.7066820274441558e-68,2.191189863151417e-48
2297,s15 + s49 = s20 + s22,3.7390099621297605e-27,2.9818502506816497e-47,2.5697210682381693e-61
2298,s27 + s32 = s4 + s6,1.111929857044494e-21,8.352492644149716e-29,5.99018674738721e-57
2299,s22 + s48 = s17 + s20,2.1713109405098486e-12,4.7534154586880755e-32,2.2824486129645027e-58
2300,s15 + s9 = s29 + s8,8.933711628015248e-31,8.932820751009936e-41,3.6520412850472974e-66
2301,s32 + s43 = s25 + s8,7.477143680393398e-36,2.0138540612865523e-43,4.1761880260041356e-60
2302,s15 + s2 = s14 + s23,1.28884267188976e-27,7.532467734226977e-38,1.7960646617062946e-44
2303,s15 + s23 = s2 + s33,3.507607526622865e-20,3.261923150848064e-40,2.234164018660325e-64
2304,s26 + s37 = s4 + s44,1.9372934190509018e-59,7.142315768729229e-64,2.4885488633016688e-67
2305,s13 + s27 = s29 + s4,1.6321404763282115e-15,4.593952024480125e-31,2.213511603997831e-42
2306,s27 + s3 = s19 + s48,1.384374927521504e-67,5.576972635529771e-69,1.6639142858079673e-96
2307,s27 + s41 = s20 + s4,1.756962944706535e-17,1.2277285038872457e-30,1.6739289037844463e-53
2308,s35 + s45 = s15 + s18,6.908493287453388e-14,9.279044634430025e-28,6.569268454045495e-32
2309,s21 + s37 = s28 + s43,1.5847087244429526e-27,5.2988468131730266e-39,5.565106322191458e-35
2310,s20 + s39 = s19 + s2,1.0484719484290351e-20,9.629102894382054e-30,2.0881978934871437e-45
2311,s26 + s49 = s29 + s48,2.746906803393214e-58,9.26558142978232e-64,2.1128152074021156e-69
2312,s26 + s6 = s18 + s29,1.4837454429880277e-17,2.1912582077660152e-41,1.0796001849290016e-23
2313,s25 + s27 = s39 + s44,2.7331118092083754e-56,1.1586559458823795e-65,9.62153952066843e-99
2314,s18 + s27 = s8 + s9,4.371797340166904e-28,2.8823787839132845e-36,6.416441778213373e-45
2315,s20 + s41 = s4 + s44,1.3849463599427875e-30,6.183300537922188e-33,1.0049867787987576e-53
2316,s25 + s45 = s28 + s4,6.252782108268082e-24,9.460522509564196e-30,9.72954869421605e-62
2317,s1 + s5 = s25 + s4,3.692186206720817e-24,4.6839870214060675e-42,3.574895031009354e-58
2318,s12 + s27 = s33 + s44,1.9675592362596285e-60,2.613677299796163e-74,1.1823562318076922e-79
2319,s40 + s9 = s17 + s48,8.954921669193753e-24,2.5973607781115988e-52,9.997544260136553e-50
2320,s1 + s3 = s25 + s32,3.4278389071828435e-34,4.9997713605594354e-33,9.149617525269969e-56
2321,s20 + s9 = s22 + s8,3.007102963362398e-16,9.506062264791897e-30,1.6383800493440202e-30
2322,s27 + s9 = s16 + s19,4.434378220757613e-27,1.2887896804628632e-30,1.190629545401888e-54
2323,s21 + s32 = s18 + s2,1.5365614344693876e-26,3.370857343819276e-30,1.3672164237293165e-46
2324,s27 + s9 = s4 + s49,4.251761240043137e-22,1.2887896804628632e-30,1.1415969275451293e-49
2325,s16 + s45 = s32 + s44,9.206016649902502e-40,4.2069647114069977e-48,1.0078483944780137e-56
2326,s3 + s32 = s11 + s16,4.443254089534792e-39,6.560061693074906e-46,6.059400415970872e-62
2327,s1 + s34 = s2 + s47,16.181734583630874,1.2044823938953671e-32,3.136312537904989e-26
2328,s19 + s22 = s18 + s37,8.170074579966867e-18,1.705346946808693e-29,1.8793173243443918e-31
2329,s27 + s3 = s35 + s8,9.45872409647321e-22,2.8032252692841432e-30,1.1368673208937006e-50
2330,s24 + s9 = s13 + s18,3.3771051889236476e-27,1.0463934272592985e-30,2.3952510009320785e-42
2331,s22 + s46 = s10 + s29,3.975458779441045e-20,1.159706931186636e-27,4.95476872843631e-50
2332,s13 + s37 = s29 + s44,1.2899570630598703e-68,4.814690038059826e-70,1.1739167385751004e-77
2333,s17 + s40 = s11 + s32,3.5407764282746146e-28,8.311210819016192e-47,2.29804058630511e-44
2334,s20 + s27 = s25 + s48,1.2739692499939157e-49,2.4163650065009627e-65,3.2945527436146466e-78
2335,s36 + s39 = s14 + s2,1.2101207201931825e-32,2.2985973090879085e-39,6.596865071088398e-72
2336,s33 + s37 = s14 + s16,1.7671521042314672e-10,5.718759837960642e-31,3.313553555058105e-07
2337,s20 + s46 = s47 + s7,2.6344155808702324e-53,1.1458531978936141e-54,1.5581852211933457e-66
2338,s20 + s25 = s45 + s8,3.001955890307424e-17,3.941932543630506e-29,2.4555891180382186e-47
2339,s15 + s45 = s17 + s8,4.439902864709231e-21,6.448798638227771e-41,1.7577802212473552e-66
2340,s45 + s46 = s20 + s23,7.038264200831903e-43,2.096612786684885e-56,6.493895061142922e-65
2341,s1 + s37 = s41 + s47,1.6931055098644348e-23,4.719834149744795e-33,7.078655914752533e-40
2342,s1 + s9 = s17 + s4,1.1219804358988416e-11,2.298657123552642e-33,1.12626823694524e-31
2343,s25 + s27 = s17 + s33,1.5798777768589222e-23,5.3442969778643024e-30,5.561739705144632e-66
2344,s1 + s46 = s25 + s49,6.5380464032287884e-15,3.5007737613598356e-31,3.681831579445885e-34
2345,s12 + s22 = s16 + s29,7.373057481131385e-26,7.813737748356012e-30,1.0818871425976512e-48
2346,s15 + s9 = s16 + s4,4.333476554465044e-24,8.932820751009936e-41,1.7714960974408385e-59
2347,s12 + s46 = s18 + s47,3.7422096639585094e-49,5.989663721026096e-55,8.2816078112190275e-53
2348,s19 + s20 = s18 + s48,1.4084727457738218e-24,3.301288861263245e-37,4.099809103178705e-21
2349,s39 + s46 = s18 + s44,1.130372521869152e-06,1.426872155510006e-27,1.6295445756491728e-29
2350,s22 + s39 = s18 + s44,1.20491999129771e-21,2.6354205514890315e-30,6.629537624996806e-64
2351,s35 + s38 = s19 + s28,5.49981463834243e-06,1.3368889699579824e-15,2.6525793337309622e-20
2352,s3 + s37 = s23 + s48,4.438356456566365e-97,5.8356712930121e-94,1.7225563569947373e-107
2353,s20 + s22 = s17 + s36,2.401738649646839e-15,7.826165311728837e-30,1.0511944051957567e-47
2354,s20 + s23 = s19 + s29,1.2942757560524977e-20,3.47124894131813e-29,9.51475971829387e-44
2355,s25 + s45 = s11 + s48,2.1611388482649027e-69,6.420699867987616e-66,3.3628079941169533e-107
2356,s20 + s3 = s23 + s33,2.524159093087938e-19,1.2646722744057643e-31,4.726243124861415e-35
2357,s24 + s27 = s31 + s8,4.398761607392776e-14,4.267373541952955e-31,2.8611524006603367e-43
2358,s26 + s46 = s2 + s8,7.049143898754078e-14,5.298309903537039e-28,2.1976858779807362e-26
2359,s45 + s9 = s19 + s48,1.0527730901886806e-47,6.316872974696936e-55,9.176633773956306e-71
2360,s26 + s3 = s32 + s39,1.4133079096888399e-73,1.3331453279452828e-64,1.4026407114691554e-89
2361,s15 + s20 = s49 + s8,1.534142883880059e-28,2.6870322641958557e-40,3.907471073730613e-65
2362,s26 + s27 = s11 + s44,4.381473163963536e-65,6.423515226009725e-86,1.1830207073868116e-91
2363,s36 + s48 = s16 + s39,2.4385372683373804e-36,4.1458992099548977e-41,3.1721942459818673e-75
2364,s32 + s48 = s11 + s37,2.0610136733910842e-18,3.74189385150536e-30,2.365968152795327e-51
2365,s3 + s35 = s25 + s8,7.670429600336429e-32,1.0865578645701369e-33,7.730958905321408e-45
2366,s1 + s27 = s23 + s44,7.311865565517844e-34,6.844149034866822e-49,8.873009869478722e-69
2367,s22 + s38 = s29 + s37,2.900484806629297e-28,1.9565993241526597e-30,9.018271863776487e-64
2368,s26 + s6 = s17 + s7,5.048741144780796e-57,4.83090268460204e-79,3.67355593193083e-63
2369,s21 + s37 = s20 + s33,2.5716295782518653e-62,7.158934731377228e-61,9.030929030377277e-70
2370,s41 + s49 = s10 + s36,4.000876484636089e-32,3.659994245385666e-30,6.752964612080466e-52
2371,s1 + s25 = s10 + s2,6.627154734114926e-24,9.53197135636331e-33,4.7600231522695056e-60
2372,s3 + s9 = s23 + s4,1.7381941441780937e-23,2.0613049990157303e-30,4.923427811434125e-38
2373,s20 + s9 = s19 + s35,7.776279966961518e-24,9.506062264791897e-30,4.236802700542555e-38
2374,s45 + s7 = s19 + s47,7.973363907471827e-28,1.541032797183846e-30,2.5632370279430707e-56
2375,s16 + s27 = s18 + s29,2.90789987459463e-13,6.209974004672364e-17,8.119340020930351e-35
2376,s19 + s32 = s2 + s20,3.154803911051558e-30,4.1408801616388924e-32,3.8268362982358897e-34
2377,s3 + s45 = s17 + s19,4.166028135037186e-34,7.696836470660226e-35,1.2631098099962674e-58
2378,s1 + s49 = s45 + s5,7.808632711585393e-32,2.794588811363825e-33,1.8879880802224365e-50
2379,s27 + s49 = s19 + s45,4.9672776266137944e-14,7.38716331221828e-32,1.9063511384306607e-38
2380,s40 + s46 = s19 + s5,1.2849380265162906e-30,8.966664029525224e-49,2.548608370045232e-55
2381,s27 + s46 = s29 + s48,3.594200486486506e-59,7.022434338658975e-64,5.98596778979454e-85
2382,s15 + s27 = s14 + s28,8.222591925186088e-22,3.642958942097979e-41,2.838305299307596e-72
2383,s20 + s27 = s19 + s43,3.0165417380311425e-26,3.8767367550444295e-30,7.800938569989861e-55
2384,s18 + s46 = s29 + s4,2.2455421961217832e-13,6.7041653632694115e-28,1.2794121367157106e-15
2385,s20 + s9 = s19 + s42,1.0878876469729982e-21,9.506062264791897e-30,5.92721113458452e-36
2386,s23 + s29 = s34 + s8,4.214651396113835e-07,1.298294740505316e-14,5.123869093984038e-28
2387,s26 + s50 = s11 + s33,5.99136346800556e-38,4.0270621129232393e-44,8.968672220394832e-39
2388,s38 + s45 = s2 + s39,2.2829875897801738e-30,4.638633052113209e-41,4.065697891803019e-58
2389,s49 + s9 = s37 + s47,3.7943260195631693e-11,3.842024355605998e-30,1.9473426637404282e-22
2390,s1 + s27 = s23 + s4,1.9181069227981527e-17,9.37432168009928e-34,2.3276387543235853e-52
2391,s35 + s45 = s14 + s33,0.0011949742166301495,1.2833596881015124e-15,1.1362979014487656e-21
2392,s1 + s46 = s11 + s18,9.949793990790003e-13,1.0246078820386633e-30,5.603121095344359e-32
2393,s27 + s8 = s29 + s48,1.352149581028141e-50,4.868086144939642e-61,3.892358602645271e-70
2394,s26 + s41 = s14 + s20,7.206721374576172e-36,1.4804973634308353e-45,6.8477950349366324e-59
2395,s27 + s40 = s18 + s6,1.3812986860830445e-34,1.0783665227179978e-40,1.2086360612546853e-74
2396,s27 + s32 = s26 + s4,1.4296789230118325e-20,8.352492644149716e-29,7.701964007340804e-56
